Address,CaseNumber,CrimeAgainst,Neighborhood,OccurDate,OccurTime,OffenseCategory,OffenseType,OpenDataLat,OpenDataLon,ReportDate,OffenseCount
NW 2ND AVE / NW EVERETT ST,22-40977,Person,Old Town/Chinatown,2/13/2022,0259,Assault Offenses,Aggravated Assault,45.525281480,-122.672456249,2/13/2022,1
NW 2ND AVE / NW EVERETT ST,22-64703,Property,Old Town/Chinatown,3/10/2022,0301,Vandalism,Vandalism,45.525281480,-122.672456249,3/10/2022,1
NW 2ND AVE / NW EVERETT ST,22-73269,Property,Old Town/Chinatown,3/18/2022,2012,Arson,Arson,45.525281480,-122.672456249,3/18/2022,1
NW 3RD AVE / NW COUCH ST,22-3225,Property,Old Town/Chinatown,1/2/2022,2100,Motor Vehicle Theft,Motor Vehicle Theft,45.523831293,-122.673407781,1/4/2022,1
NW 3RD AVE / NW COUCH ST,22-53792,Society,Old Town/Chinatown,2/26/2022,1708,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.523831293,-122.673407781,2/26/2022,1
NW 3RD AVE / NW COUCH ST,22-53792,Society,Old Town/Chinatown,2/26/2022,1708,Weapon Law Violations,Weapons Law Violations,45.523831293,-122.673407781,2/26/2022,1
NW 3RD AVE / NW COUCH ST,22-77706,Property,Old Town/Chinatown,3/23/2022,0939,Vandalism,Vandalism,45.523831293,-122.673407781,3/23/2022,1
NW 3RD AVE / NW DAVIS ST,22-1032,Property,Old Town/Chinatown,1/2/2022,0928,Larceny Offenses,Theft From Motor Vehicle,45.524544204,-122.673431169,1/2/2022,1
NW 3RD AVE / NW DAVIS ST,22-61059,Property,Old Town/Chinatown,3/6/2022,0127,Motor Vehicle Theft,Motor Vehicle Theft,45.524544204,-122.673431169,3/6/2022,1
NW 3RD AVE / NW DAVIS ST,22-66956,Property,Old Town/Chinatown,3/11/2022,2030,Motor Vehicle Theft,Motor Vehicle Theft,45.524544204,-122.673431169,3/12/2022,1
NW 3RD AVE / NW DAVIS ST,22-73201,Person,Old Town/Chinatown,3/18/2022,1928,Assault Offenses,Aggravated Assault,45.524544204,-122.673431169,3/18/2022,1
NW 3RD AVE / NW DAVIS ST,22-80622,Property,Old Town/Chinatown,3/26/2022,0326,Larceny Offenses,All Other Larceny,45.524544204,-122.673431169,3/26/2022,1
NW 3RD AVE / NW DAVIS ST,22-80622,Property,Old Town/Chinatown,3/26/2022,0326,Motor Vehicle Theft,Motor Vehicle Theft,45.524544204,-122.673431169,3/26/2022,1
NW 3RD AVE / NW FLANDERS ST,22-3043,Property,Old Town/Chinatown,1/4/2022,1542,Larceny Offenses,Purse-Snatching,45.525969877,-122.673485746,1/4/2022,1
NW 3RD AVE / NW FLANDERS ST,22-28927,Person,Old Town/Chinatown,1/31/2022,1223,Assault Offenses,Aggravated Assault,45.525969877,-122.673485746,1/31/2022,1
NW 3RD AVE / NW FLANDERS ST,22-28927,Society,Old Town/Chinatown,1/31/2022,1223,Weapon Law Violations,Weapons Law Violations,45.525969877,-122.673485746,1/31/2022,1
NW 3RD AVE / NW GLISAN ST,22-36209,Person,Old Town/Chinatown,2/8/2022,0822,Assault Offenses,Simple Assault,45.526800385,-122.673529251,2/8/2022,1
NW 3RD AVE / SW 3RD AVE,22-67947,Person,Old Town/Chinatown,3/13/2022,1332,Assault Offenses,Simple Assault,45.523124160,-122.673369003,3/13/2022,1
NW 3RD AVE / W BURNSIDE ST,22-29834,Society,Old Town/Chinatown,2/1/2022,1241,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.523124160,-122.673369003,2/1/2022,1
NW 3RD AVE / W BURNSIDE ST,22-902849,Property,Old Town/Chinatown,1/28/2022,0420,Larceny Offenses,Theft From Motor Vehicle,45.523124160,-122.673369003,1/28/2022,1
NW 4TH AVE / NW COUCH ST,22-900602,Property,Old Town/Chinatown,1/8/2022,0000,Larceny Offenses,All Other Larceny,45.523812107,-122.674421875,1/9/2022,1
NW 4TH AVE / NW COUCH ST,22-905020,Property,Old Town/Chinatown,2/22/2022,1600,Larceny Offenses,Theft From Motor Vehicle,45.523812107,-122.674421875,2/22/2022,1
NW 4TH AVE / NW DAVIS ST,22-446,Property,Old Town/Chinatown,1/1/2022,0300,Motor Vehicle Theft,Motor Vehicle Theft,45.524525018,-122.674445275,1/1/2022,1
NW 4TH AVE / NW DAVIS ST,22-23157,Society,Old Town/Chinatown,1/25/2022,1115,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.524525018,-122.674445275,1/25/2022,1
NW 4TH AVE / NW DAVIS ST,22-33996,Property,Old Town/Chinatown,2/5/2022,1727,Robbery,Robbery,45.524525018,-122.674445275,2/5/2022,1
NW 4TH AVE / NW DAVIS ST,22-49399,Property,Old Town/Chinatown,2/22/2022,0352,Burglary,Burglary,45.524525018,-122.674445275,2/22/2022,1
NW 4TH AVE / NW DAVIS ST,22-71939,Property,Old Town/Chinatown,3/17/2022,1347,Larceny Offenses,All Other Larceny,45.524525018,-122.674445275,3/17/2022,1
NW 4TH AVE / NW DAVIS ST,22-904491,Property,Old Town/Chinatown,2/14/2022,1630,Vandalism,Vandalism,45.524525018,-122.674445275,2/15/2022,1
NW 4TH AVE / NW DAVIS ST,22-904503,Property,Old Town/Chinatown,7/23/2021,1340,Larceny Offenses,Theft From Motor Vehicle,45.524525018,-122.674445275,2/15/2022,1
NW 4TH AVE / NW EVERETT ST,22-905035,Property,Old Town/Chinatown,2/19/2022,0215,Larceny Offenses,All Other Larceny,45.525237855,-122.674472576,2/19/2022,1
NW 4TH AVE / NW GLISAN ST,22-2138,Property,Old Town/Chinatown,1/3/2022,1456,Robbery,Robbery,45.526663528,-122.674527180,1/3/2022,1
NW 4TH AVE / NW GLISAN ST,22-2842,Society,Old Town/Chinatown,1/4/2022,1116,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.526663528,-122.674527180,1/4/2022,1
NW 4TH AVE / NW GLISAN ST,22-64262,Society,Old Town/Chinatown,3/9/2022,1545,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.526663528,-122.674527180,3/9/2022,1
NW 5TH AVE / NW COUCH ST,22-84290,Person,Old Town/Chinatown,3/29/2022,1906,Assault Offenses,Aggravated Assault,45.523792913,-122.675435967,3/29/2022,1
NW 5TH AVE / NW DAVIS ST,22-25332,Society,Old Town/Chinatown,1/27/2022,1300,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.524505823,-122.675459380,1/28/2022,1
NW 5TH AVE / NW DAVIS ST,22-27705,Society,Old Town/Chinatown,1/29/2022,2350,Weapon Law Violations,Weapons Law Violations,45.524505823,-122.675459380,1/30/2022,1
NW 5TH AVE / NW DAVIS ST,22-30832,Society,Old Town/Chinatown,2/2/2022,1146,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.524505823,-122.675459380,2/2/2022,1
NW 5TH AVE / NW DAVIS ST,22-34505,Property,Old Town/Chinatown,2/3/2022,0001,Larceny Offenses,All Other Larceny,45.524505823,-122.675459380,2/6/2022,1
NW 5TH AVE / NW DAVIS ST,22-45260,Person,Old Town/Chinatown,2/17/2022,1320,Assault Offenses,Simple Assault,45.524505823,-122.675459380,2/17/2022,1
NW 5TH AVE / NW DAVIS ST,22-46287,Society,Old Town/Chinatown,2/18/2022,1409,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.524505823,-122.675459380,2/18/2022,1
NW 5TH AVE / NW DAVIS ST,22-58450,Society,Old Town/Chinatown,3/3/2022,1419,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.524505823,-122.675459380,3/3/2022,1
NW 5TH AVE / NW DAVIS ST,22-72182,Property,Old Town/Chinatown,3/18/2022,0012,Larceny Offenses,Pocket-Picking,45.524505823,-122.675459380,3/18/2022,1
NW 5TH AVE / NW DAVIS ST,22-80816,Person,Old Town/Chinatown,3/26/2022,1020,Assault Offenses,Aggravated Assault,45.524505823,-122.675459380,3/26/2022,1
NW 5TH AVE / NW EVERETT ST,22-68396,Person,Old Town/Chinatown,3/13/2022,2219,Assault Offenses,Simple Assault,45.525218660,-122.675486694,3/15/2022,1
NW 5TH AVE / NW GLISAN ST,22-4721,Society,Old Town/Chinatown,1/6/2022,1013,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.526647074,-122.675541429,1/6/2022,1
NW 5TH AVE / NW GLISAN ST,22-5581,Society,Old Town/Chinatown,1/7/2022,0939,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.526647074,-122.675541429,1/7/2022,1
NW 5TH AVE / NW GLISAN ST,22-10518,Society,Old Town/Chinatown,1/12/2022,1302,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.526647074,-122.675541429,1/12/2022,1
NW 5TH AVE / NW GLISAN ST,22-12493,Society,Old Town/Chinatown,1/14/2022,1300,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.526647074,-122.675541429,1/14/2022,1
NW 5TH AVE / NW GLISAN ST,22-19324,Society,Old Town/Chinatown,1/21/2022,1247,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.526647074,-122.675541429,1/21/2022,1
NW 5TH AVE / NW GLISAN ST,22-41978,Person,Old Town/Chinatown,2/14/2022,1012,Assault Offenses,Simple Assault,45.526647074,-122.675541429,2/14/2022,1
NW 5TH AVE / NW GLISAN ST,22-50536,Society,Old Town/Chinatown,2/23/2022,1001,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.526647074,-122.675541429,2/23/2022,1
NW 5TH AVE / NW GLISAN ST,22-50861,Society,Old Town/Chinatown,2/23/2022,1410,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.526647074,-122.675541429,2/23/2022,1
NW 5TH AVE / NW GLISAN ST,22-902675,Property,Old Town/Chinatown,1/26/2022,1030,Fraud Offenses,Credit Card/ATM Fraud,45.526647074,-122.675541429,1/28/2022,1
NW 5TH AVE / NW GLISAN ST,22-902675,Property,Old Town/Chinatown,1/26/2022,1030,Larceny Offenses,All Other Larceny,45.526647074,-122.675541429,1/28/2022,1
NW 5TH AVE / NW HOYT ST,22-5160,Property,Old Town/Chinatown,1/6/2022,1931,Vandalism,Vandalism,45.527357242,-122.675564739,1/6/2022,1
NW 5TH AVE / NW HOYT ST,22-31704,Society,Old Town/Chinatown,2/3/2022,1016,Weapon Law Violations,Weapons Law Violations,45.527357242,-122.675564739,2/3/2022,1
NW 5TH AVE / NW HOYT ST,22-41821,Person,Old Town/Chinatown,2/14/2022,0525,Assault Offenses,Aggravated Assault,45.527357242,-122.675564739,2/14/2022,1
NW 5TH AVE / NW HOYT ST,22-77868,Society,Old Town/Chinatown,3/23/2022,1210,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.527357242,-122.675564739,3/23/2022,1
NW 5TH AVE / NW HOYT ST,22-84884,Person,Old Town/Chinatown,3/30/2022,1000,Assault Offenses,Aggravated Assault,45.527357242,-122.675564739,3/30/2022,2
NW 5TH AVE / NW HOYT ST,22-84884,Society,Old Town/Chinatown,3/30/2022,1000,Weapon Law Violations,Weapons Law Violations,45.527357242,-122.675564739,3/30/2022,1
NW 5TH AVE / NW HOYT ST,22-85137,Society,Old Town/Chinatown,3/30/2022,1545,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.527357242,-122.675564739,3/30/2022,1
NW 6TH AVE / NW DAVIS ST,22-83933,Person,Old Town/Chinatown,3/29/2022,1229,Assault Offenses,Aggravated Assault,45.524489435,-122.676469690,3/29/2022,1
NW 6TH AVE / NW DAVIS ST,22-83933,Property,Old Town/Chinatown,3/29/2022,1229,Fraud Offenses,False Pretenses/Swindle/Confidence Game,45.524489435,-122.676469690,3/29/2022,1
NW 6TH AVE / NW HOYT ST,22-39269,Society,Old Town/Chinatown,2/11/2022,0946,Drug/Narcotic Offenses,Drug/Narcotic Violations,45.527340779,-122.676578999,2/11/2022,1
NW 6TH AVE / NW HOYT ST,22-44897,Society,Old Town/Chinatown,2/17/2022,0700,Weapon Law Violations,Weapons Law Violations,45.527340779,-122.676578999,2/17/2022,1
NW 8TH AVE / NW FLANDERS ST,22-31345,Person,Pearl,2/2/2022,2323,Assault Offenses,Aggravated Assault,45.525876598,-122.678556502,2/2/2022,1
NW 8TH AVE / NW FLANDERS ST,22-74840,Person,Pearl,3/20/2022,1321,Assault Offenses,Simple Assault,45.525876598,-122.678556502,3/20/2022,1
NW 9TH AVE / NW COUCH ST,22-902822,Property,Pearl,1/28/2022,1230,Vandalism,Vandalism,45.523709690,-122.680116597,1/28/2022,1
NW 9TH AVE / NW DAVIS ST,22-36160,Property,Pearl,2/7/2022,2300,Larceny Offenses,Theft From Motor Vehicle,45.524422599,-122.680140068,2/8/2022,1
NW 9TH AVE / NW DAVIS ST,22-37002,Property,Pearl,2/8/2022,1300,Larceny Offenses,Theft From Motor Vehicle,45.524422599,-122.680140068,2/8/2022,1
NW 9TH AVE / NW DAVIS ST,22-900742,Property,Pearl,1/5/2022,0600,Larceny Offenses,Theft From Motor Vehicle,45.524422599,-122.680140068,1/5/2022,1
NW 9TH AVE / NW DAVIS ST,22-902207,Property,Pearl,1/26/2022,0100,Larceny Offenses,Theft From Motor Vehicle,45.524422599,-122.680140068,1/26/2022,1
NW 9TH AVE / NW DAVIS ST,22-906863,Property,Pearl,3/9/2022,2300,Vandalism,Vandalism,45.524422599,-122.680140068,3/10/2022,1
NW 9TH AVE / NW DAVIS ST,22-908468,Property,Pearl,3/22/2022,0500,Vandalism,Vandalism,45.524422599,-122.680140068,3/26/2022,1
NW 9TH AVE / NW DAVIS ST,22-908647,Property,Pearl,3/27/2022,2100,Larceny Offenses,Theft From Motor Vehicle,45.524422599,-122.680140068,3/28/2022,1
NW 9TH AVE / NW EVERETT ST,22-13333,Property,Pearl,1/14/2022,2000,Larceny Offenses,Theft From Motor Vehicle,45.525135435,-122.680167441,1/15/2022,1
NW 9TH AVE / NW EVERETT ST,22-901547,Property,Pearl,1/15/2022,0115,Larceny Offenses,Theft From Motor Vehicle,45.525135435,-122.680167441,1/15/2022,1
NW 9TH AVE / NW EVERETT ST,22-906951,Property,Pearl,3/12/2022,1030,Larceny Offenses,Theft From Motor Vehicle,45.525135435,-122.680167441,3/12/2022,1
NW 9TH AVE / NW IRVING ST,22-903631,Property,Pearl,2/4/2022,1800,Larceny Offenses,Theft From Motor Vehicle,45.527981587,-122.680261125,2/5/2022,1
NW 9TH AVE / NW NAITO PKWY,22-61196,Property,Pearl,3/6/2022,1346,Vandalism,Vandalism,45.532839290,-122.679752815,3/6/2022,1
NW 9TH AVE / NW NAITO PKWY,22-905213,Property,Pearl,2/11/2022,0800,Larceny Offenses,Theft From Motor Vehicle,45.532839290,-122.679752815,2/22/2022,1
NW 10TH AVE / NW COUCH ST,22-908775,Property,Pearl,3/30/2022,1007,Larceny Offenses,Theft From Motor Vehicle,45.523690223,-122.681142387,3/30/2022,1
NW 10TH AVE / NW DAVIS ST,22-904834,Property,Pearl,2/18/2022,2250,Larceny Offenses,Theft From Motor Vehicle,45.524403354,-122.681154170,2/18/2022,1
NW 10TH AVE / NW EVERETT ST,22-18848,Property,Pearl,1/21/2022,0041,Larceny Offenses,Theft From Motor Vehicle,45.525116190,-122.681181555,1/21/2022,1
NW 10TH AVE / NW FLANDERS ST,22-22187,Property,Pearl,1/24/2022,1047,Vandalism,Vandalism,45.525829025,-122.681208941,1/24/2022,1
NW 10TH AVE / NW FLANDERS ST,22-906179,Property,Pearl,3/3/2022,1515,Larceny Offenses,Theft From Motor Vehicle,45.525829025,-122.681208941,3/3/2022,1
NW 10TH AVE / NW GLISAN ST,22-901577,Property,Pearl,1/19/2022,1615,Larceny Offenses,Theft From Motor Vehicle,45.526541859,-122.681236328,1/20/2022,1
NW 10TH AVE / NW GLISAN ST,22-907765,Property,Pearl,3/19/2022,1930,Vandalism,Vandalism,45.526541859,-122.681236328,3/19/2022,1
NW 10TH AVE / NW IRVING ST,22-908100,Property,Pearl,3/23/2022,0615,Larceny Offenses,Theft of Motor Vehicle Parts or Accessories,45.527962119,-122.681286992,3/23/2022,1
NW 10TH AVE / NW MARSHALL ST,22-54359,Property,Pearl,2/26/2022,2000,Motor Vehicle Theft,Motor Vehicle Theft,45.530824423,-122.681396972,2/27/2022,1
NW 10TH AVE / W BURNSIDE ST,22-44687,Person,Pearl,2/16/2022,2248,Assault Offenses,Aggravated Assault,45.522980129,-122.681115108,2/16/2022,1
NW 11TH AVE / NW DAVIS ST,22-29234,Property,Pearl,1/31/2022,0900,Larceny Offenses,Theft From Motor Vehicle,45.524384101,-122.682168271,1/31/2022,1
NW 11TH AVE / NW DAVIS ST,22-54373,Property,Pearl,2/27/2022,1247,Larceny Offenses,Theft From Motor Vehicle,45.524384101,-122.682168271,2/27/2022,1
NW 11TH AVE / NW EVERETT ST,22-25521,Property,Pearl,1/27/2022,1555,Larceny Offenses,Theft From Motor Vehicle,45.525096935,-122.682195669,1/27/2022,1
NW 11TH AVE / NW GLISAN ST,22-37688,Property,Pearl,2/9/2022,1345,Larceny Offenses,Purse-Snatching,45.526522605,-122.682250467,2/9/2022,1
NW 11TH AVE / NW GLISAN ST,22-70439,Property,Pearl,3/15/2022,2000,Larceny Offenses,All Other Larceny,45.526522605,-122.682250467,3/16/2022,1
NW 11TH AVE / NW GLISAN ST,22-903123,Property,Pearl,1/31/2022,2000,Larceny Offenses,Theft From Motor Vehicle,45.526522605,-122.682250467,2/1/2022,1
NW 12TH AVE / NW COUCH ST,22-10268,Person,Pearl,1/12/2022,0803,Assault Offenses,Simple Assault,45.523660006,-122.683166979,1/12/2022,2
NW 12TH AVE / NW COUCH ST,22-903953,Property,,2/7/2022,1430,Larceny Offenses,Theft From Motor Vehicle,45.588554492,-122.412754841,2/9/2022,1
NW 12TH AVE / NW COUCH ST,22-905611,Property,Pearl,2/26/2022,1700,Larceny Offenses,Theft From Motor Vehicle,45.523660006,-122.683166979,2/27/2022,1
NW 12TH AVE / NW DAVIS ST,22-48895,Property,Pearl,2/21/2022,1406,Larceny Offenses,Theft From Motor Vehicle,45.524370247,-122.683186482,2/21/2022,1
NW 12TH AVE / NW DAVIS ST,22-901530,Property,Pearl,1/17/2022,1600,Larceny Offenses,All Other Larceny,45.524370247,-122.683186482,1/18/2022,1
NW 12TH AVE / NW DAVIS ST,22-905671,Property,Pearl,2/27/2022,1700,Larceny Offenses,Theft From Motor Vehicle,45.524370247,-122.683186482,2/28/2022,1
NW 12TH AVE / NW DAVIS ST,22-907437,Property,Pearl,3/16/2022,1130,Larceny Offenses,Theft From Motor Vehicle,45.524370247,-122.683186482,3/16/2022,1
NW 12TH AVE / NW EVERETT ST,22-903434,Property,Pearl,2/4/2022,1615,Larceny Offenses,Theft From Motor Vehicle,45.525077672,-122.683209782,2/4/2022,1
NW 12TH AVE / NW FLANDERS ST,22-900055,Property,Pearl,1/5/2022,1940,Larceny Offenses,Theft From Motor Vehicle,45.525790507,-122.683237193,1/5/2022,1
NW 12TH AVE / NW FLANDERS ST,22-900346,Property,Pearl,1/8/2022,0300,Larceny Offenses,Theft From Motor Vehicle,45.525790507,-122.683237193,1/8/2022,1
NW 12TH AVE / NW FLANDERS ST,22-901978,Property,Pearl,1/23/2022,2000,Larceny Offenses,Theft From Motor Vehicle,45.525790507,-122.683237193,1/24/2022,1
NW 12TH AVE / NW FLANDERS ST,22-904882,Property,Pearl,2/20/2022,2005,Larceny Offenses,Theft From Motor Vehicle,45.525790507,-122.683237193,2/21/2022,1
NW 12TH AVE / NW FLANDERS ST,22-906175,Property,Pearl,3/3/2022,2040,Larceny Offenses,All Other Larceny,45.525790507,-122.683237193,3/4/2022,1
NW 13TH AVE / NW EVERETT ST,22-903744,Property,Pearl,2/8/2022,1900,Larceny Offenses,Theft From Motor Vehicle,45.525061142,-122.684224000,2/8/2022,1
NW 13TH AVE / NW EVERETT ST,22-904066,Property,Pearl,2/9/2022,1715,Larceny Offenses,Theft From Motor Vehicle,45.525061142,-122.684224000,2/11/2022,1
NW 13TH AVE / NW EVERETT ST,22-905507,Property,Pearl,2/27/2022,0100,Larceny Offenses,Theft From Motor Vehicle,45.525061142,-122.684224000,2/27/2022,1
NW 13TH AVE / NW EVERETT ST,22-905642,Property,Pearl,2/26/2022,0810,Larceny Offenses,Theft From Motor Vehicle,45.525061142,-122.684224000,2/26/2022,1
NW 13TH AVE / NW EVERETT ST,22-907996,Property,Pearl,3/21/2022,1800,Larceny Offenses,Theft From Motor Vehicle,45.525061142,-122.684224000,3/21/2022,1
NW 13TH AVE / NW FLANDERS ST,22-36540,Property,Pearl,2/8/2022,0900,Motor Vehicle Theft,Motor Vehicle Theft,45.525773976,-122.684251424,2/8/2022,1
NW 13TH AVE / NW FLANDERS ST,22-905656,Property,Pearl,2/25/2022,0900,Larceny Offenses,Theft From Motor Vehicle,45.525773976,-122.684251424,2/27/2022,1
NW 13TH AVE / NW GLISAN ST,22-900428,Property,Pearl,1/11/2022,1605,Larceny Offenses,Theft From Motor Vehicle,45.526486810,-122.684278848,1/12/2022,1
NW 13TH AVE / NW IRVING ST,22-17404,Property,Pearl,1/18/2022,2000,Larceny Offenses,Theft From Motor Vehicle,45.527912552,-122.684329799,1/19/2022,1
NW 13TH AVE / NW JOHNSON ST,22-902844,Property,Pearl,1/28/2022,1630,Larceny Offenses,Theft From Motor Vehicle,45.528625386,-122.684357226,1/28/2022,1
NW 13TH AVE / NW KEARNEY ST,22-904893,Property,Pearl,2/19/2022,1930,Larceny Offenses,Theft From Motor Vehicle,45.529338219,-122.684384654,2/19/2022,1
NW 13TH AVE / NW OVERTON ST,22-904201,Property,Pearl,2/12/2022,1200,Larceny Offenses,Theft From Motor Vehicle,45.532189626,-122.684490470,2/12/2022,1
NW 14TH AVE / NW COUCH ST,22-30412,Property,Pearl,2/1/2022,1830,Larceny Offenses,Theft From Motor Vehicle,45.523613673,-122.685171433,2/1/2022,1
NW 14TH AVE / NW COUCH ST,22-902840,Property,Pearl,1/28/2022,1400,Larceny Offenses,Theft From Motor Vehicle,45.523613673,-122.685171433,1/28/2022,1
NW 14TH AVE / NW COUCH ST,22-903887,Property,Pearl,2/9/2022,1900,Larceny Offenses,Theft From Motor Vehicle,45.523613673,-122.685171433,2/10/2022,1
NW 14TH AVE / NW COUCH ST,22-905896,Property,,2/28/2022,1346,Larceny Offenses,Theft From Motor Vehicle,45.589981164,-122.412748255,2/28/2022,1
NW 14TH AVE / NW COUCH ST,22-906415,Property,Pearl,3/9/2022,2000,Larceny Offenses,Theft From Motor Vehicle,45.523613673,-122.685171433,3/10/2022,1
NW 14TH AVE / NW COUCH ST,22-906952,Property,,3/11/2022,2330,Larceny Offenses,Theft From Motor Vehicle,45.589981164,-122.412748255,3/12/2022,1
NW 14TH AVE / NW COUCH ST,22-907015,Property,Pearl,3/11/2022,2345,Larceny Offenses,Theft From Motor Vehicle,45.523613673,-122.685171433,3/12/2022,1
NW 14TH AVE / NW COUCH ST,22-907039,Property,Pearl,3/13/2022,1550,Larceny Offenses,Theft From Motor Vehicle,45.523613673,-122.685171433,3/13/2022,1
NW 14TH AVE / NW FLANDERS ST,22-901848,Property,Pearl,1/16/2022,2145,Larceny Offenses,Theft From Motor Vehicle,45.525754695,-122.685265548,1/16/2022,1
NW 14TH AVE / NW FLANDERS ST,22-907473,Property,Pearl,3/15/2022,1900,Larceny Offenses,Theft From Motor Vehicle,45.525754695,-122.685265548,3/16/2022,1
NW 14TH AVE / NW GLISAN ST,22-901751,Property,Pearl,1/14/2022,1930,Larceny Offenses,Theft From Motor Vehicle,45.526467529,-122.685292986,1/14/2022,1
NW 14TH AVE / NW GLISAN ST,22-904125,Property,Pearl,2/9/2022,2130,Larceny Offenses,Theft From Motor Vehicle,45.526467529,-122.685292986,2/11/2022,1
NW 14TH AVE / NW GLISAN ST,22-904323,Property,Pearl,2/13/2022,0930,Vandalism,Vandalism,45.526467529,-122.685292986,2/13/2022,1
NW 14TH AVE / NW HOYT ST,22-47081,Property,Pearl,2/18/2022,2000,Larceny Offenses,Theft From Motor Vehicle,45.527180437,-122.685316523,2/19/2022,1
NW 14TH AVE / NW HOYT ST,22-47081,Property,Pearl,2/18/2022,2000,Vandalism,Vandalism,45.527180437,-122.685316523,2/19/2022,1
NW 14TH AVE / NW HOYT ST,22-903133,Property,Pearl,2/1/2022,2143,Larceny Offenses,Theft From Motor Vehicle,45.527180437,-122.685316523,2/1/2022,1
NW 14TH AVE / NW HOYT ST,22-903594,Property,Pearl,2/6/2022,2000,Larceny Offenses,Theft From Motor Vehicle,45.527180437,-122.685316523,2/7/2022,1
NW 14TH AVE / NW HOYT ST,22-906057,Property,Pearl,2/26/2022,1900,Larceny Offenses,Theft From Motor Vehicle,45.527180437,-122.685316523,3/2/2022,1
NW 14TH AVE / NW IRVING ST,22-79791,Property,Pearl,3/24/2022,2100,Motor Vehicle Theft,Motor Vehicle Theft,45.527893270,-122.685343962,3/25/2022,1
NW 14TH AVE / NW IRVING ST,22-901153,Property,Pearl,12/8/2021,0615,Larceny Offenses,Theft From Motor Vehicle,45.527893270,-122.685343962,1/11/2022,1
NW 14TH AVE / NW IRVING ST,22-905071,Property,Pearl,2/19/2022,2300,Larceny Offenses,All Other Larceny,45.527893270,-122.685343962,2/20/2022,1
NW 14TH AVE / NW IRVING ST,22-905178,Property,Pearl,2/18/2022,0000,Vandalism,Vandalism,45.527893270,-122.685343962,2/23/2022,1
NW 14TH AVE / NW IRVING ST,22-905564,Property,Pearl,2/24/2022,1525,Larceny Offenses,Theft From Motor Vehicle,45.527893270,-122.685343962,2/24/2022,1
